Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen,Precio_Promedio,Diferencia,Patron_Ganancia,Variabilidad
2019-04-27,5279471191,5310750000,5233635742,5268291016,13111274675,0,-1.0,Pérdida,1.33
2019-04-28,5271746582,5326231934,5255683594,5285139160,12819992056,1,1.0,Ganancia,-0.15
2019-04-29,5284858398,5311274902,5216487793,5247352539,13735490672,0,-1.0,Pérdida,0.25
2019-04-30,5247726074,5363257324,5224189941,5350726563,13878964574,1,1.0,Ganancia,-0.7
2019-01-05,5350914551,5418003906,5347645996,5402697266,13679528236,1,0.0,Pérdida,1.97
2019-02-05,5402422852,5522262695,5394217285,5505283691,14644460907,1,0.0,Pérdida,0.96
2019-03-05,5505552246,5865881836,5490201660,5768289551,18720780006,1,0.0,Pérdida,1.91
2019-04-05,5769202637,5886893555,5645469238,5831167480,17567780766,1,0.0,Pérdida,4.79
2019-05-05,5831068359,5833862793,5708035156,5795708496,14808830723,0,-1.0,Pérdida,1.07
2019-06-05,5791693359,5802957520,5653687500,5746807129,15737171804,0,0.0,Pérdida,-0.68
2019-07-05,5745599121,5988178223,5741395996,5829501465,18026409033,1,1.0,Ganancia,-0.8
2019-08-05,5849481445,5989980957,5794715820,5982457520,15320605300,1,0.0,Pérdida,1.81
2019-09-05,5982316406,6183039063,5982316406,6174528809,16784645411,1,0.0,Pérdida,2.27
2019-10-05,6175822754,6434617676,6161519043,6378849121,19419875368,1,0.0,Pérdida,3.23
2019-11-05,6379666992,7333002930,6375698730,7204771484,28867562329,1,0.0,Pérdida,3.3
2019-12-05,7203507324,7503872070,6815770996,6972371582,27773333680,0,-1.0,Pérdida,12.91
2019-05-13,6971178223,8047413086,6898282227,7814915039,28677672181,1,1.0,Ganancia,-3.23
2019-05-14,7807884277,8268712891,7696391113,7994416016,32031452227,1,0.0,Pérdida,12.0
2019-05-15,7989374512,8216423828,7899106934,8205167969,28344112920,1,0.0,Pérdida,2.32
2019-05-16,8194500977,8320824219,7729608398,7884909180,33167197581,0,-1.0,Pérdida,2.57
2019-05-17,7886925781,7929145508,7038124512,7343895508,30066644905,0,0.0,Pérdida,-3.75
2019-05-18,7341664551,7447271973,7251504395,7271208008,21354286562,0,0.0,Pérdida,-6.91
2019-05-19,7267962891,8261941406,7267962891,8197689453,25902422040,1,1.0,Ganancia,-1.0
2019-05-20,8196923828,8200967773,7678781738,7978309082,23843404340,0,-1.0,Pérdida,12.78
2019-05-21,7977969238,8062167969,7843339844,7963327637,25127245056,0,0.0,Pérdida,-2.67
2019-05-22,7956291992,7997612305,7615987305,7680066406,24719473175,0,0.0,Pérdida,-0.27
2019-05-23,7677269043,7943791504,7533196777,7881846680,24457107820,1,1.0,Ganancia,-3.51
2019-05-24,7881695313,8140719727,7824448730,7987371582,25919126991,1,0.0,Pérdida,2.66
2019-05-25,7991885254,8117925781,7965976074,8052543945,22256813107,1,0.0,Pérdida,1.4
2019-05-26,8055206055,8687520508,7924670410,8673215820,26677970091,1,0.0,Pérdida,0.79
2019-05-27,8674072266,8907174805,8668705078,8805778320,27949839564,1,0.0,Pérdida,7.68
2019-05-28,8802757813,8807016602,8634721680,8719961914,24226919267,0,-1.0,Pérdida,1.48
2019-05-29,8718591797,8755852539,8482728516,8659487305,23473479966,0,0.0,Pérdida,-0.96
2019-05-30,8661760742,9008314453,8221273438,8319472656,29246528551,0,0.0,Pérdida,-0.65
2019-05-31,8320286133,8586659180,8172550781,8574501953,25365190957,1,1.0,Ganancia,-3.94
2019-01-06,8573839844,8625600586,8481578125,8564016602,22488303544,0,-1.0,Pérdida,3.05
2019-02-06,8565473633,8809303711,8561235352,8742958008,20266216022,1,1.0,Ganancia,-0.1
2019-03-06,8741747070,8743500000,8204185547,8208995117,22004511436,0,-1.0,Pérdida,2.06
2019-04-06,8210985352,8210985352,7564488770,7707770996,24609731549,0,0.0,Pérdida,-6.07
2019-05-06,7704343262,7901849121,7668668457,7824231445,21760923463,1,1.0,Ganancia,-6.17
2019-06-06,7819633301,7937340820,7571471191,7822023438,19474611077,1,0.0,Pérdida,1.5
2019-07-06,7826901367,8126153320,7788373535,8043951172,19141423231,1,0.0,Pérdida,0.09
2019-08-06,8036774902,8076891113,7837610840,7954127930,16522722810,0,-1.0,Pérdida,2.68
2019-09-06,7949674805,7975974121,7583219727,7688077148,16610726547,0,0.0,Pérdida,-1.08
2019-10-06,7692284668,8031909668,7586730957,8000329590,18689275117,1,1.0,Ganancia,-3.24
